vote_count,id,video,vote_average,title,popularity,poster_path,original_language,original_title,genre_ids,backdrop_path,adult,overview,release_date,release_year
4701,262500,FALSE,6.2,Insurgent,55.513792,/6w1VjTPTjTaA5oNvsAg0y4H6bou.jpg,en,Insurgent,28|12|878|53,/L5QRL1O3fGs2hH1LbtYyVl8Tce.jpg,FALSE,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,2015-03-18,2015
5291,206647,FALSE,6.3,Spectre,54.806396,/hE24GYddaxB9MVZl1CaiI86M3kp.jpg,en,Spectre,28|12|80,/wVTYlkKPKrljJfugXN7UlLNjtuJ.jpg,FALSE,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",2015-10-26,2015
7329,102899,FALSE,7,Ant-Man,54.506025,/D6e8RJf2qUstnfkTslTXNTUAlT.jpg,en,Ant-Man,878|28|12,/kvXLZqY0Ngl1XSw7EaMQO0C1CCj.jpg,FALSE,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",2015-07-14,2015
3684,198184,FALSE,6.6,Chappie,54.363147,/saF3HtAduvrP9ytXDxSnQJP3oqx.jpg,en,Chappie,80|28|878,/y5lG7TBpeOMG0jxAaTK0ghZSzBJ.jpg,FALSE,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",2015-03-04,2015
3408,158852,FALSE,6.2,Tomorrowland,54.164871,/69Cz9VNQZy39fUE2g0Ggth6SBTM.jpg,en,Tomorrowland,12|10751|9648|878,/fQbc5XuB4vWA9gnY1CmyxFaOufF.jpg,FALSE,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",2015-05-19,2015
8465,150540,FALSE,8,Inside Out,51.718335,/aAmfIX3TT40zUHGcCKrlOZRKC7u.jpg,en,Inside Out,18|35|16|10751,/szytSpLAyBh3ULei3x663mAv5ZT.jpg,FALSE,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",2015-06-09,2015
3022,150689,FALSE,6.6,Cinderella,50.127309,/o1F2aloaOUufHHOsV0laA9aw9N0.jpg,en,Cinderella,10749|14|10751|18,/aUYcExsGuRaw7PLGmAmXubt1dfG.jpg,FALSE,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",2015-03-12,2015
2598,293863,FALSE,7.4,The Age of Adaline,48.996743,/gEDGROZ4NQDlRjUPPSSyIf0hKvD.jpg,en,The Age of Adaline,14|18|10749,/iAsnIAyoauaGYmQwh2JOd1ibhke.jpg,FALSE,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",2015-04-16,2015
3276,76757,FALSE,5.2,Jupiter Ascending,48.334771,/aMEsvTUklw0uZ3gk3Q6lAj6302a.jpg,en,Jupiter Ascending,878|14|28|12,/4liSXBZZdURI0c1Id1zLJo6Z3Gu.jpg,FALSE,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",2015-02-04,2015
11074,76341,FALSE,7.3,Mad Max: Fury Road,47.088927,/kqjL17yufvn9OVLyXYpvtyrFfak.jpg,en,Mad Max: Fury Road,28|12|878|53,/phszHPFVhPHhMZgo0fWTKBDQsJA.jpg,FALSE,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",2015-05-13,2015
2355,270303,FALSE,6.6,It Follows,46.453954,/4MrwJZr0R9LbyOgZqwLNmtzzxbu.jpg,en,It Follows,27|53,/nwQgcgGVrKyjlxNzaDZud82pUly.jpg,FALSE,"For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.",2015-02-04,2015
8833,286217,FALSE,7.6,The Martian,45.799763,/5aGhaIHYuQbqlHWvWYqMCnj40y2.jpg,en,The Martian,18|12|878,/sy3e2e4JwdAtd2oZGA2uUilZe8j.jpg,FALSE,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",2015-09-30,2015
4935,168259,FALSE,7.2,Furious 7,44.783238,/dCgm7efXDmiABSdWDHBDBx2jwmn.jpg,en,Furious 7,28|80|53,/ypyeMfKydpyuuTMdp36rMlkGDUL.jpg,FALSE,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,2015-04-01,2015
4189,294254,FALSE,6.5,Maze Runner: The Scorch Trials,44.746433,/vlTPQANjLYTebzFJM1G4KeON0cb.jpg,en,Maze Runner: The Scorch Trials,28,/iapRFMGKvN9tsjqPlN7MIDTCezG.jpg,FALSE,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",2015-09-09,2015
2532,307081,FALSE,7.3,Southpaw,44.562202,/50d0XQQETSyg3bwBXhC7K33pKgc.jpg,en,Southpaw,28|18,/2vFH3ntJbBC7QCwB0nRJGLx0oPU.jpg,FALSE,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",2015-06-15,2015
3748,177677,FALSE,7.1,Mission: Impossible - Rogue Nation,41.389253,/z2sJd1OvAGZLxgjBdSnQoLCfn3M.jpg,en,Mission: Impossible - Rogue Nation,28|12|53,/ubJFHt0WufOwaZhs28Vyzm6K4pL.jpg,FALSE,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",2015-07-23,2015
5836,264660,FALSE,7.6,Ex Machina,38.989685,/btbRB7BrD887j5NrvjxceRDmaot.jpg,en,Ex Machina,18|878,/9X3cDZb4GYGQeOnZHLwMcCFz2Ro.jpg,FALSE,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",2015-01-21,2015
3061,273481,FALSE,7.2,Sicario,35.296416,/p2SdfGmQRaw8xhFbexlHL7srMM8.jpg,en,Sicario,28|80|18|9648|53,/kG5Zn9z20L2O7Jo2Y2jykOMh60v.jpg,FALSE,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",2015-09-17,2015
2322,257211,FALSE,7.1,The Intern,34.14922,/vQ7oVX2j7BnMDYyzuFeG1epqvGb.jpg,en,The Intern,35,/nyl1fNn9JguXGTtDl8tES75fSF8.jpg,FALSE,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",2015-09-24,2015
2147,253412,FALSE,6.7,Everest,33.364884,/t3ELL46AnqjS9djz1vEVh4MpKv0.jpg,en,Everest,12|18,/uoEGDW5hgEjV14XVIaB0ImqSHgx.jpg,FALSE,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",2015-09-10,2015
3555,264644,FALSE,8.1,Room,32.592482,/eqFckcHuFCT1FrzLOAvXBb4jHwq.jpg,en,Room,18|53,/tBhp8MGaiL3BXpPCSl5xY397sGH.jpg,FALSE,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,2015-10-16,2015
1624,277216,FALSE,7.7,Straight Outta Compton,31.925323,/X7S1RtotXOZNV7OlgCfh5VKZSB.jpg,en,Straight Outta Compton,18|10402,/fdDTA06o5e7MRXnTGAf4EygL2MJ.jpg,FALSE,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",2015-08-13,2015
3198,296098,FALSE,7.2,Bridge of Spies,31.496291,/xPCNA8zJxyyFKTj47QpvkXHukzB.jpg,en,Bridge of Spies,53|18,/3amJMLyjx0rDbwhnKNG8d6gzDSV.jpg,FALSE,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",2015-10-15,2015
3281,318846,FALSE,7.3,The Big Short,31.201642,/p11Ftd4VposrAzthkhF53ifYZRl.jpg,en,The Big Short,35|18,/jmlMLYEsYY1kRc5qHIyTdxCeVmZ.jpg,FALSE,The men who made millions from a global economic meltdown.,2015-12-11,2015
2688,203801,FALSE,7.1,The Man from U.N.C.L.E.,31.156976,/5ttOaThDVmTpV8iragbrhdfxEep.jpg,en,The Man from U.N.C.L.E.,35|28|12,/A0bFdUMtd4mcXMRou7alzk6HQVZ.jpg,FALSE,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",2015-08-13,2015
2503,312221,FALSE,7.3,Creed,30.828999,/hKzhV274pkZBSpXfCjUyzbyYKLl.jpg,en,Creed,18,/nF4kmc4gDRQU4OJiJgk6sZtbJbl.jpg,FALSE,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",2015-11-25,2015
5898,211672,FALSE,6.4,Minions,30.391676,/q0R4crx2SehcEEQEkYObktdeFy.jpg,en,Minions,10751|16|12|35,/wiSIfl9FnXYGXzUKji7Muc3Oj3o.jpg,FALSE,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",2015-06-17,2015
2755,166424,FALSE,4.4,Fantastic Four,29.84851,/g23cs30dCMiG4ldaoVNP1ucjs6.jpg,en,Fantastic Four,28|12|878,/3Kgu3ys6W6UZWWFty7rlTWgST63.jpg,FALSE,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",2015-08-05,2015
3002,238713,FALSE,6.8,Spy,29.703093,/xaOq0BnMHl445iZ4B7szBzaWgjS.jpg,en,Spy,28|35|80,/AoYGqtWxcNmQjQIpRCMtzpFfL1T.jpg,FALSE,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",2015-05-06,2015
7881,281957,FALSE,7.3,The Revenant,29.43484,/oXUWEc5i3wYyFnL1Ycu8ppxxPvs.jpg,en,The Revenant,37|18|12|53,/8jNiQwGgAL5R2xwAcJTGWOZn3Mm.jpg,FALSE,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",2015-12-25,2015
5147,131634,FALSE,6.7,The Hunger Games: Mockingjay - Part 2,28.190491,/w93GAiq860UjmgR6tU9h2T24vaV.jpg,en,The Hunger Games: Mockingjay - Part 2,28|12|878,/qjn3fzCAHGfl0CzeUlFbjrsmu4c.jpg,FALSE,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",2015-11-18,2015
3127,214756,FALSE,6.1,Ted 2,27.004124,/A7HtCxFe7Ms8H7e7o2zawppbuDT.jpg,en,Ted 2,35,/nkwoiSVJLeK0NI8kTqioBna61bm.jpg,FALSE,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",2015-06-25,2015
7479,207703,FALSE,7.6,Kingsman: The Secret Service,26.895308,/8x7ej0LnHdKUqilNNJXYOeyB6L9.jpg,en,Kingsman: The Secret Service,80|35|28|12,/7McaexSsSTLD8V17UgaZAfI0Cu9.jpg,FALSE,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,2015-01-24,2015
2448,254470,FALSE,6.8,Pitch Perfect 2,26.529973,/yIjCMpDBX41odDcMUWIEHibzdv5.jpg,en,Pitch Perfect 2,35|10402,/qnzdloPp03sOhEpCyTQpjbdcGW5.jpg,FALSE,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",2015-05-07,2015
3045,256591,FALSE,6.7,Focus,26.258588,/9IElGiLkxPLUWZ3avy31bNSG3Tq.jpg,en,Focus,10749|35|80|18,/bd8RdP2OduLBGkUMdc8PZPjdtbI.jpg,FALSE,"Nicky, a veteran con artist, takes a novice named Jess under his wing. While Nicky teaches Jess the tricks of the trade, the pair become romantically involved; but, when Jess gets uncomfortably close, Nicky ends their relationship. Three years later, Nicky is in Buenos Aires working a very dangerous scheme when Jess -- now an accomplished femme fatale -- unexpectedly shows up. Her appearance throws Nicky for a loop at a time when he cannot afford to be off his game.",2015-02-25,2015
1515,261023,FALSE,6.3,Black Mass,25.718142,/yIVnNriiyl522hk3LFLJrrMovhP.jpg,en,Black Mass,53,/fop31RWFi9sVL0xK5hAJGh7Fwkz.jpg,FALSE,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",2015-09-04,2015
